no,cex,chain,nama_token,ticker,sc,decimals,feeWD,trade,deposit,withdraw,price
538,BYBIT,base,MAVIA,MAVIA,0x24fcFC492C1393274B6bcd568ac9e225BEc93584,18,0.1,ON,false,false,0.1409
539,BYBIT,base,MFER,MFER,0xE3086852A4B125803C815a158249ae468A3254Ca,18,3,OFF,false,false,
540,BYBIT,base,MOG,MOG,0x2Da56AcB9Ea78330f947bD57C54119Debda7AF71,18,300000,ON,false,false,8.455e-7
541,BYBIT,base,MOJO,MOJO,0xeD2d13A70acbD61074fC56bd0d0845e35f793e5E,18,10,OFF,false,false,
542,BYBIT,base,MORPHO,MORPHO,0xBAa5CC21fd487B8Fcc2F632f3F4E8D37262a0842,18,0.3,ON,false,false,2.0182
543,BYBIT,base,OBT,OBT,0x514D8E8099286a13486Ef6C525C120f51C239B52,18,50,ON,false,false,0.00473
544,BYBIT,base,ODOS,ODOS,0xca73ed1815e5915489570014e024b7EbE65dE679,18,60,ON,false,false,0.00579
545,BYBIT,base,PARTI,PARTI,0x59264f02D301281f3393e1385c0aEFd446Eb0F00,18,10,ON,false,false,0.20262
546,BYBIT,base,POKT,POKT,0x764A726d9ceD0433A8D7643335919dEb03a9a935,6,15,OFF,false,false,
547,BYBIT,base,SIGN,SIGN,0x868FCEd65edBF0056c4163515dD840e9f287A4c3,18,10,ON,false,false,0.07207
548,BYBIT,base,SOCIAL,SOCIAL,0xD3C68968137317a57a9bAbeacC7707Ec433548B4,18,100,OFF,false,false,
549,BYBIT,base,SOSO,SOSO,0x624e2e7fDc8903165F64891672267AB0FCB98831,18,0.5,ON,false,false,0.5974
550,BYBIT,base,TOSHI,TOSHI,0xAC1Bd2486aAf3B5C0fc3Fd868558b082a531B2B4,18,4000,ON,false,false,0.00056398
551,BYBIT,base,TOWNS,TOWNS,0x00000000A22C618fd6b4D7E9A335C4B96B189a38,18,30,ON,false,false,0.02321
552,BYBIT,base,USDC,USDC,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,6,0.5,ON,false,false,0.9998
553,BYBIT,base,VIRTUAL,VIRTUAL,0x0b3e328455c4059EEb9e3f84b5543F74E24e7E1b,18,0.3,ON,false,false,1.0871
554,BYBIT,base,VVV,VVV,0xacfE6019Ed1A7Dc6f7B508C02d1b04ec88cC21bf,18,0.5,ON,false,false,2.676
555,BYBIT,base,ZAP,ZAP,0xF56B3b3972F2f154555a0b62FF5A22b7b2A3C90B,18,10,OFF,false,false,
556,BYBIT,base,ZEN,ZEN,0xf43eB8De897Fbc7F2502483B2Bef7Bb9EA179229,18,0.1,ON,false,false,7.02
557,BYBIT,base,ZORA,ZORA,0x1111111111166b7FE7bd91427724B487980aFc69,18,10,ON,false,false,0.070921
558,BYBIT,base,ZRO,ZRO,0x6985884C4392D348587B19cb9eAAf157F13271cd,18,1,ON,false,false,1.825
559,INDODAX,base,Aerodrome,AERO,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,0,ON,,,19083
560,INDODAX,base,aixbt by Virtuals,AIXBT,0x4f9fd6be4a90f2620860d680c0d4d5fb53d1a825,18,0,ON,,,1684
561,INDODAX,base,Brett,BRETT,0x532f27101965dd16442E59d40670FaF5eBB142E4,18,0,ON,,,738
562,INDODAX,base,COW,COW,,,0,ON,,,5413
563,INDODAX,base,Degen,DEGEN,0x4ed4E862860beD51a9570b96d89aF5E1B0Efefed,18,0,ON,,,51
564,INDODAX,base,ETH,ETH,,,0,ON,,,71455000
565,INDODAX,base,IDX,IDX,,,0,ON,,,1.002
566,INDODAX,base,Kaito,KAITO,0x98d0baa52b2d063e780de12f615f963fe8537553,18,0,ON,,,16782
567,INDODAX,base,MOG,MOG,0x2Da56AcB9Ea78330f947bD57C54119Debda7AF71,18,0,ON,,,0.01395
568,INDODAX,base,MORPHO,MORPHO,0xBAa5CC21fd487B8Fcc2F632f3F4E8D37262a0842,18,0,ON,,,32868
569,INDODAX,base,PRIME,PRIME,,,0,ON,,,31980
570,INDODAX,base,Sign,SIGN,0x868fced65edbf0056c4163515dd840e9f287a4c3,18,0,ON,,,1169
571,INDODAX,base,Space and Time,SXT,0xa2c22252cdc8b7cddee1b0b2e242818509fcf7b8,18,0,ON,,,1209
572,INDODAX,base,Maple Finance,SYRUP,0x688aee022aa544f150678b8e5720b6b96a9e9a2f,18,0,ON,,,7917
573,INDODAX,base,TEN,TEN,,,0,ON,,,146
574,INDODAX,base,Toshi,TOSHI,0xAC1Bd2486aAf3B5C0fc3Fd868558b082a531B2B4,18,0,ON,,,9.241
575,INDODAX,base,USDCoin,USDC,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,6,0,ON,,,16497
576,INDODAX,base,VIRTUALS,VIRTUALS,,,0,ON,,,17800
577,INDODAX,base,Venice Token,VVV,0xacfe6019ed1a7dc6f7b508c02d1b04ec88cc21bf,18,0,ON,,,43070
578,INDODAX,base,Onyxcoin,XCN,0x9c632E6Aaa3eA73f91554f8A3cB2ED2F29605e0C,18,0,ON,,,179.9
579,INDODAX,base,Zora,ZORA,0x1111111111166b7fe7bd91427724b487980afc69,18,0,ON,,,1174.4
